,name,saved_gas,time,already_optimal,discovered_optimal,non_optimal_with_less_gas,non_optimal_with_same_gas,no_solution_found
0,0x06012c8cf97bead5deae237070f9587f8e7a266d,54911.0,19895.652000000002,2927,1657,58,40,469
1,0xe94b04a0fed112f3664e45adb2b8915693dd5ff3,311.0,164.0,24,14,0,0,5
2,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2888.0,2728.968,462,183,8,9,55
3,0x0000000000085d4780b73119b644ae5ecd22b376,327.0,242.39600000000004,77,41,3,0,2
4,0x514910771af9ca656af840dff83e8264ecf986ca,2119.0,889.252,229,207,3,4,16
5,0x798abda6cc246d0edba912092a2a3dbd3d11191b,21256.0,6018.176,1014,675,9,18,135
6,0x8a88f04e0c905054d2f33b26bb3a46d7091a039a,2580.0,516.4520000000001,197,150,0,2,11
7,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405,4854.0,1862.36,390,147,7,0,39
8,0x6b175474e89094c44da98b954eedeac495271d0f,1142.0,733.716,281,105,3,3,9
9,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,4701.0,1335.26,516,307,3,2,25
10,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192,1649.0,971.8199999999999,226,160,3,2,14
11,0xb1690c08e213a35ed9bab7b318de14420fb57d8c,6273.0,1601.616,389,196,0,4,43
12,0xa52e014b3f5cc48287c2d483a3e026c32cc76e6d,8993.0,2868.912,599,356,14,14,49
13,0x9e9801bace260f58407c15e6e515c45918756e0f,783.0,445.38,114,75,1,2,9
14,0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0,5161.0,1035.4360000000001,315,228,5,0,24
15,0x8e766f57f7d16ca50b4a0b90b88f6468a09b0439,1865.0,824.368,165,98,4,3,15
16,0x39755357759ce0d7f32dc8dc45414cca409ae24e,16959.0,5445.3240000000005,1263,702,14,18,126
17,0x5e07b6f1b98a11f7e04e7ffa8707b63f1c177753,2190.0,743.98,169,67,3,0,20
18,0x21ab6c9fac80c59d401b37cb43f81ea9dde7fe34,666.0,430.32000000000005,90,60,3,2,4
19,0x9554efa1669014c25070bc23c2df262825704228,496.0,136.148,36,19,0,0,3
