,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,result_is_correct,inferred_size,initial_size_relation,final_size_relation,push_per_initial,uninterpreted_per_initial,push_per_expected,uninterpreted_per_expected
13,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_SCFToken_block263.0_input.json,102.0,102.0,True,False,102,0.0,4.5280000000000005,DUP1 DUP3 SUB DUP1 MLOAD PUSH1 1 DUP4 PUSH1 32 SUB PUSH2 256 EXP SUB NOT AND DUP2 ,15,15.0,7,3,True,15.0,1.0,1.0,0.2,0.4666666666666667,0.2,0.4666666666666667
14,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_RegularToken_block2000.2_input.json,751.0,751.0,True,False,766,15.0,1.272,PUSH1 32 ADD PUSH1 0 SHA3 SWAP1 DUP2 SLOAD SUB SWAP1 ,15,9.0,4,2,True,7.0,0.4666666666666667,0.7777777777777778,0.13333333333333333,0.26666666666666666,0.2857142857142857,0.5714285714285714
15,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block2046.2_input.json,751.0,751.0,True,False,766,15.0,1.044,PUSH1 32 ADD PUSH1 0 SHA3 SWAP1 DUP2 SLOAD SUB SWAP1 ,15,9.0,4,2,True,7.0,0.4666666666666667,0.7777777777777778,0.13333333333333333,0.26666666666666666,0.2857142857142857,0.5714285714285714
16,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block137_input.json,26.0,26.0,True,False,97,71.0,4.0360000000000005,POP PUSH1 200 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 709 ,32,9.0,3,5,True,9.0,0.28125,1.0,0.15625,0.09375,0.5555555555555556,0.3333333333333333
17,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_SCFToken_block377.1_input.json,31.0,31.0,True,False,31,0.0,2.4,SWAP2 POP POP PUSH1 32 ADD PUSH1 64 MLOAD DUP1 SWAP2 SUB SWAP1 ,11,11.0,3,2,True,8.0,0.7272727272727273,0.7272727272727273,0.18181818181818185,0.2727272727272727,0.25,0.375
18,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_SCFToken_block1599.2_input.json,760.0,760.0,True,False,766,6.0,2.8680000000000003,PUSH1 32 ADD PUSH1 0 SHA3 SLOAD DUP4 PUSH1 0 DUP1 DUP8 PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 0 ,13,12.0,4,3,True,12.0,0.9230769230769232,1.0,0.4615384615384616,0.3076923076923077,0.5,0.3333333333333333
19,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_RegularToken_block1305.5_input.json,751.0,751.0,True,False,766,15.0,1.12,PUSH1 32 ADD PUSH1 0 SHA3 SWAP1 DUP2 SLOAD SUB SWAP1 ,15,9.0,4,2,True,7.0,0.4666666666666667,0.7777777777777778,0.13333333333333333,0.26666666666666666,0.2857142857142857,0.5714285714285714
20,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block1309.5_input.json,751.0,751.0,True,False,766,15.0,1.352,PUSH1 32 ADD PUSH1 0 SHA3 SWAP1 DUP2 SLOAD SUB SWAP1 ,15,9.0,4,2,True,7.0,0.4666666666666667,0.7777777777777778,0.13333333333333333,0.26666666666666666,0.2857142857142857,0.5714285714285714
21,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_SCFToken_block1384.4_input.json,765.0,765.0,True,False,771,6.0,24.188,PUSH1 32 SWAP2 POP ADD PUSH1 0 SHA3 SLOAD DUP3 PUSH1 0 PUSH1 0 PUSH20 1461501637330902918203684832716283019655932542975 DUP9 AND PUSH1 0 ,15,14.0,4,3,True,13.0,0.8666666666666667,0.9285714285714286,0.4,0.26666666666666666,0.4615384615384616,0.3076923076923077
22,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_SCFToken_block1736.5_input.json,751.0,751.0,True,False,766,15.0,1.072,PUSH1 32 ADD PUSH1 0 SHA3 SWAP1 DUP2 SLOAD SUB SWAP1 ,15,9.0,4,2,True,7.0,0.4666666666666667,0.7777777777777778,0.13333333333333333,0.26666666666666666,0.2857142857142857,0.5714285714285714
23,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_RegularToken_block137_input.json,26.0,26.0,True,False,97,71.0,3.752,POP PUSH1 200 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 709 ,32,9.0,3,5,True,9.0,0.28125,1.0,0.15625,0.09375,0.5555555555555556,0.3333333333333333
24,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block957.4_input.json,765.0,765.0,True,False,771,6.0,23.896,PUSH1 32 SWAP2 POP ADD PUSH1 0 SHA3 SLOAD DUP3 PUSH1 0 PUSH1 0 PUSH20 1461501637330902918203684832716283019655932542975 DUP9 AND PUSH1 0 ,15,14.0,4,3,True,13.0,0.8666666666666667,0.9285714285714286,0.4,0.26666666666666666,0.4615384615384616,0.3076923076923077
25,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block1172.2_input.json,760.0,760.0,True,False,766,6.0,3.024,PUSH1 32 ADD PUSH1 0 SHA3 SLOAD DUP4 PUSH1 0 DUP1 DUP8 PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 0 ,13,12.0,4,3,True,12.0,0.9230769230769232,1.0,0.4615384615384616,0.3076923076923077,0.5,0.3333333333333333
26,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_RegularToken_block501_input.json,26.0,26.0,True,False,97,71.0,4.52,POP PUSH2 564 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 1788 ,32,9.0,3,5,True,9.0,0.28125,1.0,0.15625,0.09375,0.5555555555555556,0.3333333333333333
27,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_SCFToken_block820.0_input.json,102.0,102.0,True,False,102,0.0,4.3039999999999985,DUP1 DUP3 SUB DUP1 MLOAD PUSH1 1 DUP4 PUSH1 32 SUB PUSH2 256 EXP SUB NOT AND DUP2 ,15,15.0,7,3,True,15.0,1.0,1.0,0.2,0.4666666666666667,0.2,0.4666666666666667
