,name,saved_gas,time,already_optimal,discovered_optimal,non_optimal_with_less_gas,non_optimal_with_same_gas,no_solution_found
95,0xfd0174784ebce943bdb8832ecdea9fea30e7c7a9,2161,12921.538034999996,185,72,3,0,11
96,0xbc2faad1ec407571249b0e874a9abd840111389b,1649,24283.650989,250,93,4,6,16
97,0x1530df3e1c69501d4ecb7e58eb045b90de158873,3259,23933.800112999976,312,128,3,1,18
98,0x818fc6c2ec5986bc6e2cbf00939d90556ab12ce5,1241,3289.648164,162,50,0,18,3
99,0x12459c951127e0c374ff9105dda097662a027093,2166,60703.35785299994,385,136,7,20,59
100,0x9554efa1669014c25070bc23c2df262825704228,278,2161.68883,8,11,0,0,2
101,0xb1690c08e213a35ed9bab7b318de14420fb57d8c,2180,10865.402699000002,175,55,1,12,11
102,0x8e766f57f7d16ca50b4a0b90b88f6468a09b0439,1895,8911.490847000001,172,55,0,12,10
103,0xfc87d4f82fc5fe80a2d1692ffee872b2517c34c7,1589,14231.627814000014,187,70,2,2,11
104,0x4092678e4e78230f46a1534c0fbc8fa39780892b,2437,9564.776841,257,84,0,2,7
105,0xfa1a856cfa3409cfa145fa4e20eb270df3eb21ab,384,5340.108763000001,116,28,0,1,4
106,0x0d152b9ee87ebae179f64c067a966dd716c50742,2231,9014.068403000003,129,99,2,16,7
107,0x45555629aabfea138ead1c1e5f2ac3cce2add830,1269,13835.696738999995,130,51,1,12,13
108,0x209c4784ab1e8183cf58ca33cb740efbf3fc18ef,554,2224.124533,18,11,0,0,3
109,0xbc4162d53f945266684f4e5e48d545f206bc1ca5,451,7736.592313999999,130,25,0,1,7
110,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,250,1660.0920760000004,86,16,0,0,2
111,0x8e870d67f660d95d5be530380d0ec0bd388289e1,1273,910.8333760000002,71,23,0,1,1
112,0xf230b790e05390fc8295f4d3f60332c93bed42e2,903,7462.681152999998,145,44,0,12,7
113,0xdd974d5c2e2928dea5f71b9825b8b646686bd200,1909,1900.4081299999998,172,49,0,18,1
114,0x8a88f04e0c905054d2f33b26bb3a46d7091a039a,2381,8959.726269,187,103,0,10,10
115,0x931abd3732f7eada74190c8f89b46f8ba7103d54,1686,4828.096994,137,90,0,10,5
116,0x595832f8fc6bf59c85c527fec3740a1b7a361269,1121,11800.223314,202,61,0,0,10
117,0x6a750d255416483bec1a31ca7050c6dac4263b57,679,12378.746245000006,176,41,0,1,12
118,0x21ab6c9fac80c59d401b37cb43f81ea9dde7fe34,565,5204.186773999997,113,41,1,1,3
119,0xef68e7c694f40c8202821edf525de3782458639f,1618,11902.708841000005,324,81,1,3,7
120,0x6fc82a5fe25a5cdb58bc74600a40a69c065263f8,596,1857.5873690000003,7,8,1,3,0
121,0x74fd51a98a4a1ecbef8cc43be801cce630e260bd,2388,9483.405367,192,105,0,11,9
122,0x93e682107d1e9defb0b5ee701c71707a4b2e46bc,1247,7672.552365999999,114,39,0,6,8
123,0xfa52274dd61e1643d2205169732f29114bc240b3,11,1883.954409,15,2,0,1,2
124,0xbfc39b6f805a9e40e77291aff27aee3c96915bdd,80,911.3925859999999,7,1,0,0,1
125,0xaa1a6e3e6ef20068f7f8d8c835d2d22fd5116444,309,315.722534,9,6,0,4,0
126,0xe94b04a0fed112f3664e45adb2b8915693dd5ff3,453,338.06256499999995,9,10,0,4,0
127,0x1522900b6dafac587d499a862861c0869be6e428,0,0.099666,3,0,0,0,0
