,name,saved_gas,time,already_optimal,discovered_optimal,non_optimal_with_less_gas,non_optimal_with_same_gas,no_solution_found
68,0xdac17f958d2ee523a2206206994597c13d831ec7,5721,26604.24610699999,383,119,15,2,10
69,0xf0155486a14539f784739be1c02e93f28eb8e960,1264,937.2706310000001,59,20,0,1,1
70,0x08ceed1e8db59acbb687a5752f0a7db815cfda5e,2716,7123.077626999996,145,115,2,11,3
71,0x02b3c88b805f1c6982e38ea1d40a1d83f159c3d4,960,11177.796925999999,182,45,0,3,8
72,0x595832f8fc6bf59c85c527fec3740a1b7a361269,1121,10921.171033000002,202,61,0,1,9
73,0xe6b75a1960f91bfa7010dec8543685ead67f8cff,3007,13129.738324000009,215,80,3,17,10
74,0xedbaf3c5100302dcdda53269322f3730b1f0416d,1479,5149.667428000001,91,66,3,0,2
75,0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,1306,1011.9777419999999,60,24,1,13,0
76,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,525,8311.241808,132,31,0,2,6
77,0x931abd3732f7eada74190c8f89b46f8ba7103d54,1689,5521.27517,137,90,1,11,3
78,0x4f01001cf69785d4c37f03fd87398849411ccbba,1510,1007.8268040000003,59,25,1,15,0
79,0x5da8d37485b4374fc338fc1f1ea31d07eb7bedd3,4700,14231.180540000008,278,198,8,25,5
80,0xb3775fb83f7d12a36e0475abdd1fca35c091efbe,4687,18702.36815600001,326,116,6,8,12
81,0x03df4c372a29376d2c8df33a1b5f001cd8d68b0e,615,7677.349648999998,211,54,0,1,6
82,0x8fdcc30eda7e94f1c12ce0280df6cd531e8365c5,682,7859.573893000001,132,39,0,2,6
83,0x7c5cb1220bd293ff9cf903915732e51a71292038,2847,17916.35395500001,190,148,8,15,9
84,0xe41d2489571d322189246dafa5ebde1f4699f498,383,3680.6619349999996,113,26,0,1,2
85,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,339,1759.4702680000005,86,17,0,0,1
86,0x1530df3e1c69501d4ecb7e58eb045b90de158873,3554,17111.10925399999,314,134,7,0,7
87,0x4a8f44be523580a11cdb20e2c7c470adf44ec9bb,5502,9291.221966999998,263,157,1,3,4
88,0x03cb0021808442ad5efb61197966aef72a1def96,4707,26163.99286399997,348,134,8,1,13
89,0x5b8174e20996ec743f01d3b55a35dd376429c596,735,15797.346770999999,179,46,1,3,11
90,0xb8c77482e45f1f44de1745f52c74426c631bdd52,900,8560.985641,250,47,1,2,6
91,0x0000000000085d4780b73119b644ae5ecd22b376,1311,166.834906,60,34,0,2,0
92,0xef68e7c694f40c8202821edf525de3782458639f,1736,10518.703893999991,324,82,3,4,3
93,0xbc4162d53f945266684f4e5e48d545f206bc1ca5,451,7595.270201000001,130,25,0,2,6
94,0xdd974d5c2e2928dea5f71b9825b8b646686bd200,1909,1875.289583,172,49,0,18,1
95,0xc4131c1893576e078a0b637b653f3e6a18e137ac,677,15889.878704000006,149,52,0,4,12
96,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405,7137,35071.56453800002,347,191,14,6,21
97,0x8971f9fd7196e5cee2c1032b50f656855af7dd26,2296,6795.5152689999995,120,81,2,9,3
98,0xaa1a6e3e6ef20068f7f8d8c835d2d22fd5116444,309,43.065257,9,6,0,4,0
99,0x818e6fecd516ecc3849daf6845e3ec868087b755,6526,14094.380594000007,308,129,9,30,4
100,0x45555629aabfea138ead1c1e5f2ac3cce2add830,1273,13594.573231999999,130,51,2,14,10
101,0x8912358d977e123b51ecad1ffa0cc4a7e32ff774,2132,10019.562460000008,199,60,1,17,7
102,0x62b9f8741bf53a6986a5411c0557c30f6f11f3af,929,10747.093464,122,59,1,8,8
103,0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0,2250,16685.54208999999,224,57,17,0,1
104,0x71d271f8b14adef568f8f28f1587ce7271ac4ca5,81,6631.064080999998,63,17,1,2,4
