,name,saved_gas,time,already_optimal,discovered_optimal,non_optimal_with_less_gas,non_optimal_with_same_gas,no_solution_found
0,0x06012c8cf97bead5deae237070f9587f8e7a266d,56699.0,35351.364,2940,1703,51,40,417
1,0xe94b04a0fed112f3664e45adb2b8915693dd5ff3,311.0,245.08,26,14,0,0,3
2,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2908.0,4884.392,465,186,8,9,49
3,0x0000000000085d4780b73119b644ae5ecd22b376,349.0,389.94,77,42,3,0,1
4,0x514910771af9ca656af840dff83e8264ecf986ca,2315.0,1584.2279999999998,231,209,3,5,11
5,0x798abda6cc246d0edba912092a2a3dbd3d11191b,22024.0,10509.016000000001,1019,686,14,14,118
6,0x8a88f04e0c905054d2f33b26bb3a46d7091a039a,2743.0,941.9199999999998,198,151,1,2,8
7,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405,5038.0,3346.908,390,150,6,1,36
8,0x6b175474e89094c44da98b954eedeac495271d0f,1046.0,1361.42,280,104,1,3,13
9,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,4731.0,2170.2799999999997,517,309,4,2,21
10,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192,1712.0,1465.9479999999999,228,166,1,2,8
11,0xb1690c08e213a35ed9bab7b318de14420fb57d8c,6526.0,3117.4400000000005,389,196,3,4,40
12,0xa52e014b3f5cc48287c2d483a3e026c32cc76e6d,9427.0,5392.204,602,360,18,15,37
13,0x9e9801bace260f58407c15e6e515c45918756e0f,865.0,729.3760000000001,114,77,0,3,7
14,0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0,5200.0,2074.4,315,227,5,1,24
15,0x8e766f57f7d16ca50b4a0b90b88f6468a09b0439,1949.0,1378.056,166,103,0,3,13
16,0x39755357759ce0d7f32dc8dc45414cca409ae24e,17163.0,10240.448,1264,705,13,18,123
17,0x5e07b6f1b98a11f7e04e7ffa8707b63f1c177753,2293.0,1381.424,169,68,3,0,19
18,0x21ab6c9fac80c59d401b37cb43f81ea9dde7fe34,618.0,679.6,92,63,0,2,2
19,0x9554efa1669014c25070bc23c2df262825704228,496.0,203.44000000000003,36,19,0,0,3
