,name,saved_gas,time,already_optimal,discovered_optimal,non_optimal_with_less_gas,non_optimal_with_same_gas,no_solution_found
0,0x6b175474e89094c44da98b954eedeac495271d0f,1129.0,460.02799999999996,282,99,6,6,8
1,0x0000000000085d4780b73119b644ae5ecd22b376,316.0,129.204,77,42,0,0,4
2,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192,1899.0,504.75600000000003,228,165,4,4,4
3,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405,8142.0,1164.58,388,140,12,3,40
4,0x9e9801bace260f58407c15e6e515c45918756e0f,890.0,257.124,116,74,2,4,5
5,0x9554efa1669014c25070bc23c2df262825704228,550.0,66.28,36,19,1,0,2
6,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,4903.0,803.1959999999999,518,308,7,4,16
7,0x8a88f04e0c905054d2f33b26bb3a46d7091a039a,2680.0,390.9,198,146,5,4,7
8,0x21ab6c9fac80c59d401b37cb43f81ea9dde7fe34,662.0,192.424,92,61,1,4,1
9,0x39755357759ce0d7f32dc8dc45414cca409ae24e,19415.0,3114.9759999999997,1262,715,39,4,103
10,0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0,5435.0,679.5919999999999,315,227,7,0,23
11,0x798abda6cc246d0edba912092a2a3dbd3d11191b,24557.0,3075.004,1011,700,42,10,88
12,0x06012c8cf97bead5deae237070f9587f8e7a266d,70699.0,10255.428,2930,1808,87,59,267
13,0xb1690c08e213a35ed9bab7b318de14420fb57d8c,9083.0,971.4359999999999,387,196,12,4,33
14,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,4129.0,1456.9119999999998,467,183,17,15,35
15,0xa52e014b3f5cc48287c2d483a3e026c32cc76e6d,9946.0,1701.4959999999999,605,359,19,20,29
16,0x8e766f57f7d16ca50b4a0b90b88f6468a09b0439,2087.0,424.65599999999995,168,99,4,6,8
17,0xe94b04a0fed112f3664e45adb2b8915693dd5ff3,319.0,69.52,26,14,1,0,2
18,0x514910771af9ca656af840dff83e8264ecf986ca,2254.0,598.8319999999999,233,204,4,8,10
19,0x5e07b6f1b98a11f7e04e7ffa8707b63f1c177753,2441.0,423.448,168,67,8,2,14
