,name,saved_gas,time,already_optimal,discovered_optimal,non_optimal_with_less_gas,non_optimal_with_same_gas,no_solution_found
69,0x7a271d1df2c3f2fef734611c6c7ee6b9b8439204,1357.0,110.80799999999999,85,61,2,1,6
70,0xaa1a6e3e6ef20068f7f8d8c835d2d22fd5116444,584.0,41.54,9,6,4,0,0
71,0x47a16e51bcc89c0015622fe83eb482a4522f6c5c,647.0,156.11599999999999,117,47,2,2,4
72,0xd0a6e6c54dbc68db5db3a091b171a77407ff7ccf,3561.0,438.41599999999994,325,99,4,8,19
73,0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0,2443.0,229.77999999999997,192,91,4,4,8
74,0x457476bc97adef10aba63fcadaefe503553fa0d2,5115.0,574.0959999999999,461,340,6,7,17
75,0x6f259637dcd74c767781e37bc6133cd6a68aa161,1301.0,31.932000000000002,83,41,0,1,0
76,0x8971f9fd7196e5cee2c1032b50f656855af7dd26,2845.0,88.12799999999996,121,88,2,1,3
77,0xdd9fd6b6f8f7ea932997992bbe67eabb3e316f3c,15762.0,1244.34,1338,549,24,6,61
78,0x1ce7ae555139c5ef5a57cc8d814a867ee6ee33d8,9990.0,374.41999999999996,426,238,9,3,17
79,0x9554efa1669014c25070bc23c2df262825704228,278.0,43.76,9,8,1,2,1
80,0x4672bad527107471cb5067a887f4656d585a8a31,2875.0,150.33599999999998,142,65,1,3,6
81,0xb3775fb83f7d12a36e0475abdd1fca35c091efbe,4821.0,310.124,326,116,3,5,18
82,0x5b8174e20996ec743f01d3b55a35dd376429c596,751.0,264.384,155,68,4,4,9
83,0x1522900b6dafac587d499a862861c0869be6e428,0.0,0.064,3,0,0,0,0
84,0x4f01001cf69785d4c37f03fd87398849411ccbba,2654.0,28.231999999999996,60,39,2,0,0
85,0xedbaf3c5100302dcdda53269322f3730b1f0416d,2405.0,140.48,90,66,3,2,0
86,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405,9611.0,543.9960000000001,341,195,16,7,20
87,0x0e50e6d6bb434938d8fe670a2d7a14cd128eb50f,1352.0,132.968,123,65,1,2,7
88,0xdd974d5c2e2928dea5f71b9825b8b646686bd200,3239.0,42.87199999999999,173,66,0,1,0
89,0x58a4884182d9e835597f405e5f258290e46ae7c2,973.0,114.79599999999999,135,88,1,2,2
