,name,saved_gas,time,already_optimal,discovered_optimal,non_optimal_with_less_gas,non_optimal_with_same_gas,no_solution_found
0,0x06012c8cf97bead5deae237070f9587f8e7a266d,52914.0,11677.131999999998,2905,1626,41,52,527
1,0xe94b04a0fed112f3664e45adb2b8915693dd5ff3,311.0,87.652,24,14,0,0,5
2,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2771.0,1634.516,459,174,9,12,63
3,0x0000000000085d4780b73119b644ae5ecd22b376,302.0,149.78400000000002,77,39,3,1,3
4,0x514910771af9ca656af840dff83e8264ecf986ca,2069.0,633.8039999999999,229,205,3,4,18
5,0x798abda6cc246d0edba912092a2a3dbd3d11191b,21463.0,3447.5879999999997,1009,667,12,21,142
6,0x8a88f04e0c905054d2f33b26bb3a46d7091a039a,2643.0,385.89599999999996,196,149,2,2,11
7,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405,3885.0,1225.356,388,136,15,3,41
8,0x6b175474e89094c44da98b954eedeac495271d0f,942.0,499.39199999999994,278,101,1,4,17
9,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,4533.0,928.2959999999999,512,306,2,2,31
10,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192,1369.0,735.5120000000001,226,146,8,2,23
11,0xb1690c08e213a35ed9bab7b318de14420fb57d8c,6170.0,966.5039999999999,387,193,1,6,45
12,0xa52e014b3f5cc48287c2d483a3e026c32cc76e6d,8451.0,1876.4920000000002,597,349,9,15,62
13,0x9e9801bace260f58407c15e6e515c45918756e0f,794.0,269.052,114,76,0,2,9
14,0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0,4952.0,720.756,315,226,0,1,30
15,0x8e766f57f7d16ca50b4a0b90b88f6468a09b0439,1827.0,502.132,165,96,1,5,18
16,0x39755357759ce0d7f32dc8dc45414cca409ae24e,16370.0,3348.46,1261,693,13,14,142
17,0x5e07b6f1b98a11f7e04e7ffa8707b63f1c177753,2038.0,439.67199999999997,168,67,1,1,22
18,0x21ab6c9fac80c59d401b37cb43f81ea9dde7fe34,623.0,269.48400000000004,90,59,2,2,6
19,0x9554efa1669014c25070bc23c2df262825704228,391.0,93.99200000000002,36,18,0,0,4
