,name,saved_gas,time,already_optimal,discovered_optimal,non_optimal_with_less_gas,non_optimal_with_same_gas,no_solution_found
0,0xe94b04a0fed112f3664e45adb2b8915693dd5ff3,387.0,182.484,26,15,1,0,1
