,name,saved_gas,time,already_optimal,discovered_optimal,non_optimal_with_less_gas,non_optimal_with_same_gas,no_solution_found
93,0x7a271d1df2c3f2fef734611c6c7ee6b9b8439204,1346.0,113.244,85,60,2,1,7
94,0x595832f8fc6bf59c85c527fec3740a1b7a361269,1256.0,294.51199999999994,182,73,3,12,3
95,0x03df4c372a29376d2c8df33a1b5f001cd8d68b0e,752.0,163.5,188,75,3,4,2
96,0x8e766f57f7d16ca50b4a0b90b88f6468a09b0439,3581.0,127.97199999999998,174,64,2,2,6
97,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,4251.0,304.65599999999995,345,124,4,3,11
98,0x5da8d37485b4374fc338fc1f1ea31d07eb7bedd3,6613.0,228.33599999999996,279,221,4,1,9
99,0xe94b04a0fed112f3664e45adb2b8915693dd5ff3,732.0,42.08,9,10,4,0,0
100,0x514910771af9ca656af840dff83e8264ecf986ca,3080.0,122.872,164,68,2,4,2
101,0xdd9fd6b6f8f7ea932997992bbe67eabb3e316f3c,14755.0,1272.5279999999998,1338,545,15,4,76
102,0x24b6638549f0d857bd76abcb4a3ab20ec65833c7,10075.0,706.636,575,273,11,3,40
103,0x0b95993a39a363d99280ac950f5e4536ab5c5566,209.0,23.151999999999997,18,5,0,0,2
104,0x7600977eb9effa627d6bd0da2e5be35e11566341,1133.0,1090.472,564,204,12,12,62
105,0xd0a6e6c54dbc68db5db3a091b171a77407ff7ccf,3566.0,452.59599999999995,325,99,4,8,19
106,0xb5a5f22694352c15b00323844ad545abb2b11028,3479.0,51.647999999999996,147,89,1,0,3
107,0x419d0d8bdd9af5e606ae2232ed285aff190e711b,5148.0,403.548,226,102,3,3,28
108,0x4092678e4e78230f46a1534c0fbc8fa39780892b,2898.0,201.584,214,125,1,4,6
109,0x8971f9fd7196e5cee2c1032b50f656855af7dd26,2843.0,95.25599999999997,121,87,2,1,4
110,0xef68e7c694f40c8202821edf525de3782458639f,1885.0,198.704,299,105,2,4,6
111,0x74fd51a98a4a1ecbef8cc43be801cce630e260bd,3647.0,129.904,192,115,4,1,5
112,0x9a642d6b3368ddc662ca244badf32cda716005bc,660.0,262.496,136,57,1,4,12
113,0x03cb0021808442ad5efb61197966aef72a1def96,3958.0,597.992,293,168,13,6,24
114,0x45555629aabfea138ead1c1e5f2ac3cce2add830,2086.0,180.65200000000002,132,61,2,3,9
115,0x47a16e51bcc89c0015622fe83eb482a4522f6c5c,641.0,164.71999999999997,117,45,2,4,4
116,0x5ca9a71b1d01849c0a95490cc00559717fcf0d1d,2141.0,184.21599999999998,171,67,1,2,12
117,0xc9c4d9ec2b44b241361707679d3db0876ac10ca6,3600.0,98.38799999999998,206,109,0,1,3
118,0xa37d94e80eab7a5bcb6d2e76b7666e341e4b58f6,2473.0,86.30799999999999,111,79,3,1,3
119,0x457476bc97adef10aba63fcadaefe503553fa0d2,4894.0,666.416,461,332,13,6,19
120,0x8e870d67f660d95d5be530380d0ec0bd388289e1,1378.0,16.372,71,24,0,0,1
121,0xbf5f8bfcee9502a30018d91c63eca66980e6e9bb,2471.0,377.212,234,109,11,5,14
122,0x58a4884182d9e835597f405e5f258290e46ae7c2,967.0,127.94,135,86,1,2,4
123,0xf3586684107ce0859c44aa2b2e0fb8cd8731a15a,4421.0,74.8,185,99,1,1,2
124,0x744d70fdbe2ba4cf95131626614a1763df805b9e,6036.0,433.82399999999996,299,135,3,5,27
125,0x931abd3732f7eada74190c8f89b46f8ba7103d54,2370.0,97.00799999999998,138,98,1,2,3
126,0xae9b8e05c22bae74d1e8db82c4af122b18050bd4,5836.0,1354.8919999999998,647,321,24,8,80
127,0x0d8775f648430679a709e98d2b0cb6250d2887ef,2702.0,107.428,174,54,5,1,2
