,name,saved_gas,time,already_optimal,discovered_optimal,non_optimal_with_less_gas,non_optimal_with_same_gas,no_solution_found
0,0x06012c8cf97bead5deae237070f9587f8e7a266d,31090.0,1835.5,2670,1112,174,23,1172
1,0x8a88f04e0c905054d2f33b26bb3a46d7091a039a,1504.0,118.65600000000002,170,114,10,3,63
2,0x9e9801bace260f58407c15e6e515c45918756e0f,499.0,69.256,99,59,5,1,37
3,0xa52e014b3f5cc48287c2d483a3e026c32cc76e6d,5376.0,354.22799999999995,560,205,57,20,190
4,0xe94b04a0fed112f3664e45adb2b8915693dd5ff3,193.0,16.3,21,8,5,3,6
5,0x5e07b6f1b98a11f7e04e7ffa8707b63f1c177753,1131.0,87.82,153,39,13,1,53
6,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1270.0,277.14,394,120,14,9,180
7,0x6b175474e89094c44da98b954eedeac495271d0f,614.0,112.60400000000001,243,83,8,29,38
8,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,2410.0,266.16,443,232,22,4,152
9,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192,599.0,157.02800000000002,187,111,8,1,98
10,0x9554efa1669014c25070bc23c2df262825704228,276.0,16.572000000000003,32,14,3,0,9
11,0x21ab6c9fac80c59d401b37cb43f81ea9dde7fe34,309.0,58.076,76,43,5,2,33
12,0x8e766f57f7d16ca50b4a0b90b88f6468a09b0439,1208.0,101.572,148,69,9,2,57
13,0x0000000000085d4780b73119b644ae5ecd22b376,165.0,34.352000000000004,67,34,3,0,19
14,0x39755357759ce0d7f32dc8dc45414cca409ae24e,8154.0,755.948,1134,491,74,18,406
15,0x514910771af9ca656af840dff83e8264ecf986ca,1173.0,179.264,190,156,15,6,92
16,0xb1690c08e213a35ed9bab7b318de14420fb57d8c,4003.0,201.23600000000002,348,149,12,2,121
17,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405,2696.0,231.228,311,102,4,16,150
18,0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0,2244.0,194.104,282,170,15,3,102
19,0x798abda6cc246d0edba912092a2a3dbd3d11191b,16259.0,700.768,921,435,81,36,378
