,name,saved_gas,time,already_optimal,discovered_optimal,non_optimal_with_less_gas,non_optimal_with_same_gas,no_solution_found
0,0x06012c8cf97bead5deae237070f9587f8e7a266d,63831.0,9669.687999999998,2895,1498,266,100,392
1,0x8a88f04e0c905054d2f33b26bb3a46d7091a039a,2414.0,389.3159999999999,198,142,3,4,13
2,0x9e9801bace260f58407c15e6e515c45918756e0f,646.0,293.40799999999996,113,72,0,0,16
3,0xa52e014b3f5cc48287c2d483a3e026c32cc76e6d,9130.0,1783.5319999999997,601,311,53,29,38
4,0x5e07b6f1b98a11f7e04e7ffa8707b63f1c177753,2371.0,412.2199999999999,168,59,16,1,15
5,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,3304.0,1529.848,453,156,27,13,68
6,0x6b175474e89094c44da98b954eedeac495271d0f,851.0,469.96399999999994,281,92,12,7,9
7,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,4115.0,1134.772,504,293,6,2,48
8,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192,903.0,648.3919999999999,226,140,3,16,20
9,0x9554efa1669014c25070bc23c2df262825704228,496.0,84.252,34,19,0,0,5
10,0x21ab6c9fac80c59d401b37cb43f81ea9dde7fe34,396.0,276.94399999999996,90,54,1,4,10
11,0x8e766f57f7d16ca50b4a0b90b88f6468a09b0439,1739.0,506.7439999999999,165,87,9,6,18
12,0x0000000000085d4780b73119b644ae5ecd22b376,277.0,149.044,76,39,0,4,4
13,0x39755357759ce0d7f32dc8dc45414cca409ae24e,17759.0,2998.843999999999,1255,652,68,11,137
14,0x514910771af9ca656af840dff83e8264ecf986ca,1524.0,601.9680000000001,228,194,3,12,22
15,0xb1690c08e213a35ed9bab7b318de14420fb57d8c,8778.0,838.4759999999999,385,182,25,6,34
16,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405,5313.0,1014.1479999999999,387,126,14,7,49
17,0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0,4910.0,711.06,315,214,11,0,32
18,0x798abda6cc246d0edba912092a2a3dbd3d11191b,23076.0,3421.564,973,631,75,44,128
