,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,result_is_correct,inferred_size,initial_size_relation,final_size_relation,push_per_initial,uninterpreted_per_initial,push_per_expected,uninterpreted_per_expected
26,0x6b175474e89094c44da98b954eedeac495271d0f_Dai_block4799.0_input.json,751.0,751.0,True,False,751,0.0,5.324,PUSH1 0 PUSH1 5 SLOAD PUSH32 105916522785188513640362517802612480037966763957092682311465172263008277174987 DUP3 SHL DUP11 DUP11 DUP11 DUP11 DUP11 PUSH1 32 PUSH1 64 MLOAD ADD DUP1 DUP8 DUP3 ,18,18.0,4,5,True,18,1.0,1.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222
27,0x6b175474e89094c44da98b954eedeac495271d0f_Dai_block2236_input.json,29.0,29.0,True,False,81,52.0,10.444,POP DUP1 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND SWAP1 PUSH1 32 ADD CALLDATALOAD PUSH2 7783 ,28,10.0,4,3,True,9,0.32142857142857145,0.9,0.10714285714285714,0.14285714285714285,0.3333333333333333,0.4444444444444444
28,0x6b175474e89094c44da98b954eedeac495271d0f_Dai_block1840_input.json,29.0,29.0,True,False,81,52.0,10.876,POP DUP1 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND SWAP1 PUSH1 32 ADD CALLDATALOAD PUSH2 7689 ,28,10.0,4,3,True,9,0.32142857142857145,0.9,0.10714285714285714,0.14285714285714285,0.3333333333333333,0.4444444444444444
29,0x6b175474e89094c44da98b954eedeac495271d0f_Dai_block842_input.json,29.0,29.0,True,False,81,52.0,10.824000000000002,POP DUP1 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND SWAP1 PUSH1 32 ADD CALLDATALOAD PUSH2 3948 ,28,10.0,4,3,True,9,0.32142857142857145,0.9,0.10714285714285714,0.14285714285714285,0.3333333333333333,0.4444444444444444
30,0x6b175474e89094c44da98b954eedeac495271d0f_Dai_block1738_input.json,29.0,29.0,True,False,81,52.0,12.044,POP DUP1 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND SWAP1 PUSH1 32 ADD CALLDATALOAD PUSH2 7668 ,28,10.0,4,3,True,9,0.32142857142857145,0.9,0.10714285714285714,0.14285714285714285,0.3333333333333333,0.4444444444444444
31,0x0000000000085d4780b73119b644ae5ecd22b376_OwnedUpgradeabilityProxy_block699_input.json,20.0,20.0,True,False,70,50.0,3.284,POP PUSH2 752 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH2 1439 ,25,7.0,2,4,True,7,0.28,1.0,0.16,0.08,0.5714285714285714,0.2857142857142857
32,0x0000000000085d4780b73119b644ae5ecd22b376_OwnedUpgradeabilityProxy_block1016.4_input.json,31.0,31.0,True,False,31,0.0,2.688,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273,0.18181818181818185,0.2727272727272727,0.25,0.375
33,0x0000000000085d4780b73119b644ae5ecd22b376_UpgradeabilityProxy_block133.4_input.json,31.0,31.0,True,False,31,0.0,2.572,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273,0.18181818181818185,0.2727272727272727,0.25,0.375
34,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_Token_block137_input.json,26.0,26.0,True,False,97,71.0,7.572,POP PUSH1 200 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 709 ,32,9.0,3,5,True,9,0.28125,1.0,0.15625,0.09375,0.5555555555555556,0.3333333333333333
35,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_Token_block602_input.json,32.0,32.0,True,False,103,71.0,17.544,POP PUSH2 687 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 36 CALLDATALOAD AND PUSH2 746 ,34,11.0,4,5,True,11,0.3235294117647059,1.0,0.17647058823529413,0.1176470588235294,0.5454545454545454,0.3636363636363637
