,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,result_is_correct,inferred_size,initial_size_relation,final_size_relation
18,0x6b175474e89094c44da98b954eedeac495271d0f_Dai_block1447.2_input.json,38.0,38.0,True,False,41,3.0,35.148,PUSH1 32 ADD SWAP2 POP DUP1 PUSH1 32 ADD SWAP1 MLOAD DUP1 DUP4 DUP4 PUSH1 0 ,14,13.0,3,2,True,11,0.7857142857142857,0.8461538461538461
19,0x6b175474e89094c44da98b954eedeac495271d0f_Dai_block3134.4_input.json,31.0,31.0,True,False,31,0.0,1.836,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
20,0x0000000000085d4780b73119b644ae5ecd22b376_OwnedUpgradeabilityProxy_block699_input.json,20.0,20.0,True,False,70,50.0,3.284,POP PUSH2 752 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH2 1439 ,25,7.0,2,4,True,7,0.28,1.0
21,0x0000000000085d4780b73119b644ae5ecd22b376_OwnedUpgradeabilityProxy_block522_input.json,20.0,20.0,True,False,70,50.0,3.5,POP PUSH2 575 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH2 955 ,25,7.0,2,4,True,7,0.28,1.0
22,0x0000000000085d4780b73119b644ae5ecd22b376_UpgradeabilityProxy_block133.4_input.json,31.0,31.0,True,False,31,0.0,2.572,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
23,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_SCFToken_block600.1_input.json,31.0,31.0,True,False,31,0.0,2.088,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
24,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_Token_block602_input.json,32.0,32.0,True,False,103,71.0,17.544,POP PUSH2 687 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 36 CALLDATALOAD AND PUSH2 746 ,34,11.0,4,5,True,11,0.3235294117647059,1.0
25,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block200.1_input.json,31.0,31.0,True,False,31,0.0,2.004,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
26,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_RegularToken_block1305.12_input.json,31.0,31.0,True,False,31,0.0,2.36,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
27,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block1639.1_input.json,31.0,31.0,True,False,31,0.0,2.584,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
