,name,saved_gas,time,already_optimal,discovered_optimal,non_optimal_with_less_gas,non_optimal_with_same_gas,no_solution_found
0,0x6b175474e89094c44da98b954eedeac495271d0f,693.0,88.37200000000001,247,90,5,30,29
1,0x0000000000085d4780b73119b644ae5ecd22b376,181.0,24.024,67,37,2,9,8
2,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192,683.0,117.64000000000001,190,126,15,46,28
3,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405,3353.0,181.272,326,115,17,61,64
4,0x9e9801bace260f58407c15e6e515c45918756e0f,547.0,47.36800000000001,100,69,3,14,15
5,0x9554efa1669014c25070bc23c2df262825704228,481.0,12.964000000000002,32,17,2,2,5
6,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,3472.0,189.72000000000003,449,268,31,61,44
7,0x8a88f04e0c905054d2f33b26bb3a46d7091a039a,2121.0,82.86800000000001,173,132,11,24,20
8,0x21ab6c9fac80c59d401b37cb43f81ea9dde7fe34,342.0,42.763999999999996,77,51,4,17,10
9,0x39755357759ce0d7f32dc8dc45414cca409ae24e,13284.0,533.424,1166,594,96,90,177
10,0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0,3958.0,135.592,284,194,25,35,34
11,0x798abda6cc246d0edba912092a2a3dbd3d11191b,19840.0,497.764,947,555,98,47,204
12,0x06012c8cf97bead5deae237070f9587f8e7a266d,42992.0,1478.852,2690,1337,230,204,690
13,0xb1690c08e213a35ed9bab7b318de14420fb57d8c,5197.0,149.63600000000002,354,167,22,29,60
14,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2214.0,212.524,406,145,23,49,94
15,0xa52e014b3f5cc48287c2d483a3e026c32cc76e6d,7038.0,286.428,563,267,56,29,117
16,0x8e766f57f7d16ca50b4a0b90b88f6468a09b0439,1444.0,72.348,150,80,12,21,22
17,0x514910771af9ca656af840dff83e8264ecf986ca,1317.0,118.728,194,186,8,35,36
18,0x5e07b6f1b98a11f7e04e7ffa8707b63f1c177753,1742.0,67.75999999999999,154,50,13,15,27
