,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,result_is_correct,inferred_size,initial_size_relation,final_size_relation
68,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac_UpgradeableToken_block236_input.json,26.0,26.0,True,False,97,71.0,8.448,POP PUSH2 299 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 1355 ,32,9.0,3,5,True,9,0.28125,1.0
69,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac_StandardToken_block512_input.json,26.0,26.0,True,False,97,71.0,9.444,POP PUSH2 575 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 1900 ,32,9.0,3,5,True,9,0.28125,1.0
70,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac_StandardToken_block613_input.json,32.0,32.0,True,False,103,71.0,21.252,POP PUSH2 698 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 36 CALLDATALOAD AND PUSH2 2316 ,34,11.0,4,5,True,11,0.3235294117647059,1.0
71,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac_BurnableToken_block579_input.json,26.0,26.0,True,False,97,71.0,9.868,POP PUSH2 642 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 2430 ,32,9.0,3,5,True,9,0.28125,1.0
72,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac_CentrallyIssuedToken_block1019_input.json,20.0,20.0,True,False,70,50.0,3.048,POP PUSH2 1072 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH2 4180 ,25,7.0,2,4,True,7,0.28,1.0
73,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac_CentrallyIssuedToken_block1565_input.json,32.0,32.0,True,False,103,71.0,20.556,POP PUSH2 1650 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 36 CALLDATALOAD AND PUSH2 5771 ,34,11.0,4,5,True,11,0.3235294117647059,1.0
74,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac_BurnableToken_block680_input.json,32.0,32.0,True,False,103,71.0,21.68,POP PUSH2 765 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 36 CALLDATALOAD AND PUSH2 2846 ,34,11.0,4,5,True,11,0.3235294117647059,1.0
75,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac_UpgradeableToken_block1300_input.json,20.0,20.0,True,False,70,50.0,2.8680000000000003,POP PUSH2 1353 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH2 4695 ,25,7.0,2,4,True,7,0.28,1.0
76,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac_UpgradeableToken_block923_input.json,26.0,26.0,True,False,97,71.0,9.596,POP PUSH2 986 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 3331 ,32,9.0,3,5,True,9,0.28125,1.0
77,0x8a88f04e0c905054d2f33b26bb3a46d7091a039a_IG_block882_input.json,20.0,20.0,True,False,70,50.0,2.488,POP PUSH2 935 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH2 4401 ,25,7.0,2,4,True,7,0.28,1.0
78,0x8a88f04e0c905054d2f33b26bb3a46d7091a039a_IG_block1160_input.json,26.0,26.0,True,False,97,71.0,7.72,POP PUSH2 1223 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 4731 ,32,9.0,3,5,True,9,0.28125,1.0
79,0x8a88f04e0c905054d2f33b26bb3a46d7091a039a_IG_block1910.2_input.json,751.0,751.0,True,False,831,80.0,1.172,PUSH1 32 ADD PUSH1 0 SHA3 SLOAD PUSH1 255 AND ISZERO ISZERO ,13,9.0,6,3,True,9,0.6923076923076923,1.0
80,0x8a88f04e0c905054d2f33b26bb3a46d7091a039a_IG_block4113.0_input.json,,,False,True,37,,16.348,,11,,1,3,,8,0.7272727272727273,
81,0x8a88f04e0c905054d2f33b26bb3a46d7091a039a_IG_block2046_input.json,720.0,720.0,True,False,727,7.0,2.62,POP POP CALLER PUSH1 8 SLOAD PUSH2 2064 CALLER DUP3 PUSH2 6531 ,11,9.0,2,3,True,9,0.8181818181818182,1.0
82,0x8a88f04e0c905054d2f33b26bb3a46d7091a039a_IG_block451_input.json,26.0,26.0,True,False,97,71.0,8.38,POP PUSH2 514 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 2316 ,32,9.0,3,5,True,9,0.28125,1.0
83,0x8a88f04e0c905054d2f33b26bb3a46d7091a039a_IG_block1480_input.json,32.0,32.0,True,False,103,71.0,19.092,POP PUSH2 1565 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 36 CALLDATALOAD AND PUSH2 5562 ,34,11.0,4,5,True,11,0.3235294117647059,1.0
84,0x8a88f04e0c905054d2f33b26bb3a46d7091a039a_IG_block6431.0_input.json,724.0,724.0,True,False,817,93.0,1.724,DUP1 PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 1 SLOAD PUSH32 115792089237316195423570985007226406215939081747436879206741300988257197096960 AND OR PUSH1 1 ,15,9.0,4,3,True,9,0.6,1.0
85,0x8a88f04e0c905054d2f33b26bb3a46d7091a039a_IG_block5794.0_input.json,34.0,34.0,True,False,48,14.0,6.408,DUP4 PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH4 1889567281 ADDRESS DUP7 SWAP5 POP PUSH1 64 MLOAD PUSH32 50942633119752846454219349998365661925608737367104304655302372697894809501696 DUP2 ,12,12.0,3,4,True,11,0.9166666666666666,0.9166666666666666
86,0x8a88f04e0c905054d2f33b26bb3a46d7091a039a_IG_block1318_input.json,32.0,32.0,True,False,103,71.0,17.732,POP PUSH2 1403 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 36 CALLDATALOAD AND PUSH2 5321 ,34,11.0,4,5,True,11,0.3235294117647059,1.0
87,0x21ab6c9fac80c59d401b37cb43f81ea9dde7fe34_BRC_block2659.2_input.json,751.0,751.0,True,False,766,15.0,2.14,PUSH1 32 ADD PUSH1 0 SHA3 SWAP1 DUP2 SLOAD SUB SWAP1 ,15,9.0,4,2,True,7,0.4666666666666667,0.7777777777777778
88,0x21ab6c9fac80c59d401b37cb43f81ea9dde7fe34_BRC_block1070_input.json,32.0,32.0,True,False,103,71.0,20.044,POP PUSH2 1155 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 36 CALLDATALOAD AND PUSH2 2933 ,34,11.0,4,5,True,11,0.3235294117647059,1.0
89,0x21ab6c9fac80c59d401b37cb43f81ea9dde7fe34_BRC_block1847.2_input.json,751.0,751.0,True,False,766,15.0,2.008,PUSH1 32 ADD PUSH1 0 SHA3 SWAP1 DUP2 SLOAD SUB SWAP1 ,15,9.0,4,2,True,7,0.4666666666666667,0.7777777777777778
90,0x21ab6c9fac80c59d401b37cb43f81ea9dde7fe34_BRC_block969_input.json,26.0,26.0,True,False,97,71.0,9.036,POP PUSH2 1032 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 2433 ,32,9.0,3,5,True,9,0.28125,1.0
91,0x21ab6c9fac80c59d401b37cb43f81ea9dde7fe34_BRC_block325_input.json,26.0,26.0,True,False,97,71.0,10.572,POP PUSH2 388 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 1234 ,32,9.0,3,5,True,9,0.28125,1.0
92,0x21ab6c9fac80c59d401b37cb43f81ea9dde7fe34_BRC_block651_input.json,20.0,20.0,True,False,70,50.0,3.176,POP PUSH2 704 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH2 2265 ,25,7.0,2,4,True,7,0.28,1.0
93,0x21ab6c9fac80c59d401b37cb43f81ea9dde7fe34_BRC_block1847.7_input.json,751.0,751.0,True,False,766,15.0,2.172,PUSH1 32 ADD PUSH1 0 SHA3 SWAP1 DUP2 SLOAD SUB SWAP1 ,15,9.0,4,2,True,7,0.4666666666666667,0.7777777777777778
94,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block11466.1_input.json,743.0,743.0,True,False,821,78.0,24.844,POP PUSH32 50902677177636257221953799844045175673708021189708681598866155838066277307329 PUSH11 1208925819614629174706176 PUSH1 4 SLOAD DIV PUSH1 255 AND PUSH1 64 MLOAD DUP1 DUP3 ISZERO ISZERO DUP3 ,18,15.0,6,5,True,15,0.8333333333333334,1.0
95,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block2643_input.json,14.0,14.0,True,False,73,59.0,3.388,POP PUSH2 2678 PUSH1 4 CALLDATALOAD PUSH2 8275 ,25,5.0,1,3,True,5,0.2,1.0
96,0x39755357759ce0d7f32dc8dc45414cca409ae24e_ExpiringMarket_block508_input.json,20.0,20.0,True,False,70,50.0,3.504,POP PUSH2 561 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH2 2282 ,25,7.0,2,4,True,7,0.28,1.0
97,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block646_input.json,32.0,32.0,True,False,103,71.0,15.988,POP PUSH2 731 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 36 CALLDATALOAD AND PUSH2 4924 ,34,11.0,4,5,True,11,0.3235294117647059,1.0
98,0x39755357759ce0d7f32dc8dc45414cca409ae24e_ExpiringMarket_block618_input.json,14.0,14.0,True,False,64,50.0,2.532,POP PUSH2 649 PUSH1 4 CALLDATALOAD PUSH2 2514 ,23,5.0,1,3,True,5,0.21739130434782608,1.0
99,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block2692_input.json,20.0,20.0,True,False,70,50.0,3.188,POP PUSH2 2745 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH2 9137 ,25,7.0,2,4,True,7,0.28,1.0
100,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block2358_input.json,32.0,32.0,True,False,103,71.0,20.152,POP PUSH2 2443 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 36 CALLDATALOAD AND PUSH2 8182 ,34,11.0,4,5,True,11,0.3235294117647059,1.0
101,0x39755357759ce0d7f32dc8dc45414cca409ae24e_ExpiringMarket_block4316.4_input.json,763.0,763.0,True,False,843,80.0,15.064,PUSH1 32 ADD PUSH1 0 SHA3 PUSH1 1 ADD SLOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 3 PUSH1 0 DUP6 DUP2 ,17,13.0,5,5,True,13,0.7647058823529411,1.0
102,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block2477_input.json,32.0,32.0,True,False,103,71.0,15.696,POP PUSH2 2562 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 36 CALLDATALOAD AND PUSH2 8219 ,34,11.0,4,5,True,11,0.3235294117647059,1.0
103,0x39755357759ce0d7f32dc8dc45414cca409ae24e_ExpiringMarket_block5188.0_input.json,724.0,724.0,True,False,817,93.0,1.6840000000000002,PUSH1 0 SLOAD PUSH32 115792089237316195423570985007226406215939081747436879206741300988257197096960 AND PUSH20 1461501637330902918203684832716283019655932542975 DUP3 AND OR PUSH1 0 ,15,9.0,4,3,True,9,0.6,1.0
104,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block11466.0_input.json,735.0,735.0,True,False,815,80.0,4.968,DUP2 PUSH1 4 SLOAD PUSH32 115792089237316195423570985008687907853269984665640255763373582277473579565055 AND DUP4 ISZERO ISZERO PUSH11 1208925819614629174706176 MUL OR PUSH1 4 ,15,12.0,6,3,True,12,0.8,1.0
105,0x39755357759ce0d7f32dc8dc45414cca409ae24e_ExpiringMarket_block2654.17_input.json,720.0,720.0,True,False,802,82.0,1.024,POP PUSH1 4 ADD PUSH32 115792089210356248756420345215482394403581256910207104449633294546465451933695 DUP2 SLOAD AND SWAP1 ,12,8.0,3,2,True,7,0.5833333333333334,0.875
106,0x39755357759ce0d7f32dc8dc45414cca409ae24e_SimpleMarket_block1677.18_input.json,51.0,51.0,True,False,71,20.0,35.808,PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 32 DUP4 ADD MLOAD AND PUSH4 2835717307 DUP4 PUSH1 128 ADD MLOAD DUP5 MLOAD PUSH1 64 MLOAD PUSH32 76450787359836037641860180984291677749980919077056822294353438043884394381312 DUP2 ,18,17.0,7,6,True,17,0.9444444444444444,1.0
107,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block21983.2_input.json,37.0,37.0,True,False,49,12.0,8.344,CALLER DUP6 DUP5 PUSH1 64 MLOAD DUP1 DUP4 PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH13 79228162514264337593543950336 MUL DUP3 ,14,12.0,4,3,True,12,0.8571428571428571,1.0
108,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block18404.3_input.json,50.0,50.0,True,False,64,14.0,8.692,PUSH1 96 DUP4 ADD MLOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH4 599290589 CALLER DUP6 PUSH1 128 ADD MLOAD DUP6 PUSH1 64 MLOAD PUSH32 16156842317565293874272834530371880720966471053262404558597773956279093428224 DUP2 ,17,17.0,7,6,True,17,1.0,1.0
109,0x39755357759ce0d7f32dc8dc45414cca409ae24e_SimpleMarket_block5067.3_input.json,50.0,50.0,True,False,64,14.0,8.084,PUSH1 96 DUP4 ADD MLOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH4 599290589 CALLER DUP6 PUSH1 128 ADD MLOAD DUP6 PUSH1 64 MLOAD PUSH32 16156842317565293874272834530371880720966471053262404558597773956279093428224 DUP2 ,17,17.0,7,6,True,17,1.0,1.0
110,0x39755357759ce0d7f32dc8dc45414cca409ae24e_SimpleMarket_block498_input.json,14.0,14.0,True,False,64,50.0,2.632,POP PUSH2 529 PUSH1 4 CALLDATALOAD PUSH2 3063 ,23,5.0,1,3,True,5,0.21739130434782608,1.0
111,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block6656.1_input.json,743.0,743.0,True,False,821,78.0,31.02,POP PUSH32 105872789357572982310651050060892431483567895733389471022573182023832951538137 PUSH12 309485009821345068724781056 PUSH1 4 SLOAD DIV PUSH1 255 AND PUSH1 64 MLOAD DUP1 DUP3 ISZERO ISZERO DUP3 ,18,15.0,6,5,True,15,0.8333333333333334,1.0
112,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block17158.10_input.json,721.0,721.0,True,False,829,108.0,5.2360000000000015,POP POP POP PUSH1 1 PUSH1 4 SLOAD PUSH32 115792089237316195423570985008687907853269984665640564039457584007913129639680 AND PUSH1 4 ,18,9.0,2,3,True,9,0.5,1.0
113,0x39755357759ce0d7f32dc8dc45414cca409ae24e_ExpiringMarket_block2339.1_input.json,721.0,721.0,True,False,822,101.0,1.956,PUSH1 1 SLOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH32 93240256813218989311188164184619745718133337886772528985953278241237945675156 PUSH1 0 PUSH1 64 MLOAD ,17,8.0,3,5,True,8,0.4705882352941176,1.0
114,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block1455_input.json,20.0,20.0,True,False,91,71.0,7.3439999999999985,POP PUSH2 1496 PUSH1 4 CALLDATALOAD PUSH1 36 CALLDATALOAD PUSH2 6278 ,30,7.0,2,4,True,7,0.2333333333333333,1.0
115,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block16343.18_input.json,51.0,51.0,True,False,71,20.0,38.684,PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 32 DUP4 ADD MLOAD AND PUSH4 2835717307 DUP4 PUSH1 128 ADD MLOAD DUP5 MLOAD PUSH1 64 MLOAD PUSH32 76450787359836037641860180984291677749980919077056822294353438043884394381312 DUP2 ,18,17.0,7,6,True,17,0.9444444444444444,1.0
116,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block3799_input.json,26.0,26.0,True,False,97,71.0,7.772,POP PUSH2 3862 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 10454 ,32,9.0,3,5,True,9,0.28125,1.0
117,0x39755357759ce0d7f32dc8dc45414cca409ae24e_SimpleMarket_block6518.0_input.json,718.0,718.0,True,False,823,105.0,1.456,POP POP POP PUSH32 115792089237316195423570985008687907853269984665640564039457584007913129639680 PUSH1 2 SLOAD AND PUSH1 2 ,16,8.0,2,2,True,8,0.5,1.0
118,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block8322.2_input.json,763.0,763.0,True,False,849,86.0,14.316,PUSH1 32 ADD PUSH1 0 SHA3 PUSH1 4 ADD SLOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 3 PUSH1 0 DUP5 DUP2 ,18,13.0,5,5,True,13,0.7222222222222222,1.0
119,0x39755357759ce0d7f32dc8dc45414cca409ae24e_ExpiringMarket_block2339.0_input.json,724.0,724.0,True,False,817,93.0,1.508,DUP1 PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 1 SLOAD PUSH32 115792089237316195423570985007226406215939081747436879206741300988257197096960 AND OR PUSH1 1 ,15,9.0,4,3,True,9,0.6,1.0
120,0x39755357759ce0d7f32dc8dc45414cca409ae24e_SimpleMarket_block7710.2_input.json,37.0,37.0,True,False,49,12.0,5.644,CALLER DUP6 DUP5 PUSH1 64 MLOAD DUP1 DUP4 PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH13 79228162514264337593543950336 MUL DUP3 ,14,12.0,4,3,True,12,0.8571428571428571,1.0
121,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block13988.2_input.json,757.0,757.0,True,False,843,86.0,4.9,PUSH1 32 ADD PUSH1 0 SHA3 PUSH1 3 ADD SLOAD PUSH20 1461501637330902918203684832716283019655932542975 AND EQ ISZERO ,16,11.0,7,4,True,11,0.6875,1.0
122,0x39755357759ce0d7f32dc8dc45414cca409ae24e_SimpleMarket_block1277_input.json,20.0,20.0,True,False,91,71.0,7.547999999999999,POP PUSH2 1318 PUSH1 4 CALLDATALOAD PUSH1 36 CALLDATALOAD PUSH2 4412 ,30,7.0,2,4,True,7,0.2333333333333333,1.0
123,0x39755357759ce0d7f32dc8dc45414cca409ae24e_DSAuth_block468.0_input.json,724.0,724.0,True,False,817,93.0,1.844,DUP1 PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 1 SLOAD PUSH32 115792089237316195423570985007226406215939081747436879206741300988257197096960 AND OR PUSH1 1 ,15,9.0,4,3,True,9,0.6,1.0
124,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block11164.6_input.json,754.0,754.0,True,False,846,92.0,3.668,PUSH1 32 ADD PUSH1 0 SHA3 PUSH1 3 ADD SLOAD PUSH20 1461501637330902918203684832716283019655932542975 AND DUP2 ,16,10.0,5,4,True,10,0.625,1.0
125,0x39755357759ce0d7f32dc8dc45414cca409ae24e_ExpiringMarket_block2654.18_input.json,51.0,51.0,True,False,71,20.0,35.848,PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 32 DUP4 ADD MLOAD AND PUSH4 2835717307 DUP4 PUSH1 128 ADD MLOAD DUP5 MLOAD PUSH1 64 MLOAD PUSH32 76450787359836037641860180984291677749980919077056822294353438043884394381312 DUP2 ,18,17.0,7,6,True,17,0.9444444444444444,1.0
126,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block8322.12_input.json,763.0,763.0,True,False,843,80.0,35.356,PUSH1 32 ADD PUSH1 0 SHA3 PUSH1 3 ADD SLOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 3 PUSH1 0 DUP10 DUP2 ,17,13.0,5,4,True,13,0.7647058823529411,1.0
127,0x39755357759ce0d7f32dc8dc45414cca409ae24e_ExpiringMarket_block7074.13_input.json,33.0,33.0,True,False,33,0.0,6.6160000000000005,PUSH1 32 ADD SWAP2 POP POP PUSH1 64 MLOAD DUP1 SWAP2 SUB SWAP2 POP ,12,12.0,3,2,True,9,0.75,0.75
128,0x39755357759ce0d7f32dc8dc45414cca409ae24e_ExpiringMarket_block9975.0_input.json,732.0,732.0,True,False,832,100.0,36.44,PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 0 SLOAD AND PUSH4 3070268947 DUP5 ADDRESS DUP6 PUSH1 64 MLOAD PUSH32 82774287064928754332748592626856874836676816066280566536335158837758815895552 DUP2 ,17,12.0,4,5,True,12,0.7058823529411765,1.0
129,0x39755357759ce0d7f32dc8dc45414cca409ae24e_DSAuth_block468.1_input.json,721.0,721.0,True,False,822,101.0,1.916,PUSH1 1 SLOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH32 93240256813218989311188164184619745718133337886772528985953278241237945675156 PUSH1 0 PUSH1 64 MLOAD ,17,8.0,3,5,True,8,0.4705882352941176,1.0
130,0x39755357759ce0d7f32dc8dc45414cca409ae24e_ExpiringMarket_block1160_input.json,20.0,20.0,True,False,70,50.0,2.408,POP PUSH2 1213 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH2 5131 ,25,7.0,2,4,True,7,0.28,1.0
131,0x39755357759ce0d7f32dc8dc45414cca409ae24e_ExpiringMarket_block6518.3_input.json,50.0,50.0,True,False,64,14.0,7.856,PUSH1 96 DUP4 ADD MLOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH4 599290589 CALLER DUP6 PUSH1 128 ADD MLOAD DUP6 PUSH1 64 MLOAD PUSH32 16156842317565293874272834530371880720966471053262404558597773956279093428224 DUP2 ,17,17.0,7,6,True,17,1.0,1.0
132,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block2759_input.json,32.0,32.0,True,False,103,71.0,18.956,POP PUSH2 2844 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 36 CALLDATALOAD AND PUSH2 9361 ,34,11.0,4,5,True,11,0.3235294117647059,1.0
133,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block8322.4_input.json,763.0,763.0,True,False,843,80.0,14.54,PUSH1 32 ADD PUSH1 0 SHA3 PUSH1 1 ADD SLOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 3 PUSH1 0 DUP6 DUP2 ,17,13.0,5,5,True,13,0.7647058823529411,1.0
134,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block6784.5_input.json,31.0,31.0,True,False,31,0.0,2.3040000000000003,SWAP1 PUSH1 64 MLOAD SWAP3 POP POP PUSH1 64 ADD SUB PUSH1 64 MLOAD ,11,11.0,3,1,True,8,0.7272727272727273,0.7272727272727273
135,0x39755357759ce0d7f32dc8dc45414cca409ae24e_ExpiringMarket_block1818_input.json,14.0,14.0,True,False,64,50.0,2.688,POP PUSH2 1849 PUSH1 4 CALLDATALOAD PUSH2 5779 ,23,5.0,1,3,True,5,0.21739130434782608,1.0
136,0x39755357759ce0d7f32dc8dc45414cca409ae24e_DSAuth_block115_input.json,20.0,20.0,True,False,70,50.0,3.548,POP PUSH1 168 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH2 411 ,25,7.0,2,4,True,7,0.28,1.0
137,0x39755357759ce0d7f32dc8dc45414cca409ae24e_ExpiringMarket_block4316.2_input.json,763.0,763.0,True,False,849,86.0,15.808,PUSH1 32 ADD PUSH1 0 SHA3 PUSH1 4 ADD SLOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 3 PUSH1 0 DUP5 DUP2 ,18,13.0,5,5,True,13,0.7222222222222222,1.0
138,0x39755357759ce0d7f32dc8dc45414cca409ae24e_SimpleMarket_block3266.2_input.json,763.0,763.0,True,False,849,86.0,15.7,PUSH1 32 ADD PUSH1 0 SHA3 PUSH1 4 ADD SLOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 1 PUSH1 0 DUP5 DUP2 ,18,13.0,5,5,True,13,0.7222222222222222,1.0
139,0x39755357759ce0d7f32dc8dc45414cca409ae24e_SimpleMarket_block3266.4_input.json,763.0,763.0,True,False,843,80.0,13.536,PUSH1 32 ADD PUSH1 0 SHA3 PUSH1 1 ADD SLOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 1 PUSH1 0 DUP6 DUP2 ,17,13.0,5,4,True,13,0.7647058823529411,1.0
140,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block3533_input.json,20.0,20.0,True,False,70,50.0,3.976,POP PUSH2 3586 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH2 10347 ,25,7.0,2,4,True,7,0.28,1.0
141,0x39755357759ce0d7f32dc8dc45414cca409ae24e_ExpiringMarket_block7969.0_input.json,718.0,718.0,True,False,823,105.0,2.244,POP POP POP PUSH32 115792089237316195423570985008687907853269984665640564039457584007913129639680 PUSH1 4 SLOAD AND PUSH1 4 ,16,8.0,2,2,True,8,0.5,1.0
142,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block1110_input.json,20.0,20.0,True,False,70,50.0,2.652,POP PUSH2 1163 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH2 5745 ,25,7.0,2,4,True,7,0.28,1.0
143,0x39755357759ce0d7f32dc8dc45414cca409ae24e_MatchingMarket_block14233.4_input.json,765.0,765.0,True,False,771,6.0,24.864,PUSH1 32 ADD PUSH1 0 SHA3 SLOAD SWAP1 POP DUP5 PUSH1 6 PUSH1 0 DUP5 PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 0 ,15,14.0,4,4,True,13,0.8666666666666667,0.9285714285714286
144,0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0_DSStop_block1347.5_input.json,716.0,716.0,True,False,821,105.0,1.4480000000000002,POP POP PUSH32 115792089237316195423570984636004990333889740523700931696805413995650331181055 PUSH1 1 SLOAD AND PUSH1 1 ,15,7.0,2,2,True,7,0.4666666666666667,1.0
